FSR_IMU_R,4691782,16:18:10,-620,-316,-1933,7,-24,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FSR_IMU_R,4691815,16:18:10,-620,-316,-1933,7,-25,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4691848,16:18:10,-620,-311,-1938,11,-25,-9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FSR_IMU_R,4691881,16:18:10,-620,-311,-1940,5,-24,-6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
FSR_IMU_R,4691916,16:18:10,-619,-312,-1935,11,-22,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4691955,16:18:10,-618,-312,-1937,4,-25,-5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4691989,16:18:10,-617,-310,-1937,15,-25,-5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4692022,16:18:10,-617,-310,-1937,15,-25,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
FSR_IMU_R,4692055,16:18:10,-617,-311,-1937,5,-22,-6,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0
FSR_IMU_R,4692088,16:18:10,-619,-317,-1935,8,-25,-5,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4692127,16:18:10,-621,-316,-1939,4,-26,-5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4692162,16:18:10,-622,-313,-1936,9,-25,-5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
FSR_IMU_R,4692195,16:18:10,-619,-313,-1936,9,-25,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4692228,16:18:10,-619,-309,-1941,12,-23,-9,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0
