FSR_IMU_R,4353112,16:12:31,-625,-301,-1939,9,-24,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
FSR_IMU_L,4355197,16:12:33,264,-227,2048,26,-19,15,1,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0
FSR_IMU_L,4355230,16:12:33,264,-223,2060,22,-15,16,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FSR_IMU_L,4355264,16:12:33,261,-230,2052,23,-21,14,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
FSR_IMU_R,4353181,16:12:31,-624,-304,-1943,7,-23,-5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,4355297,16:12:33,261,-228,2057,18,-16,16,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
FSR_IMU_L,4355336,16:12:33,265,-229,2052,23,-20,15,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
FSR_IMU_R,4353215,16:12:31,-620,-304,-1938,11,-25,-5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_R,4353249,16:12:31,-625,-304,-1938,11,-25,-8,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0
FSR_IMU_L,4355371,16:12:33,257,-224,2051,22,-20,15,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FSR_IMU_L,4355404,16:12:33,261,-224,2051,22,-20,15,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
FSR_IMU_L,4355437,16:12:34,261,-224,2051,25,-18,14,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
FSR_IMU_R,4353282,16:12:31,-625,-305,-1939,7,-25,-8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4353315,16:12:31,-621,-306,-1938,8,-24,-7,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_R,4353354,16:12:31,-621,-301,-1940,7,-26,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
