FSR_IMU_L,49262,15:0:47,-106,-350,-1983,-108,-33,35,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
FSR_IMU_L,49301,15:0:47,-89,-389,-1963,17,-16,19,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1
FSR_IMU_L,49335,15:0:47,-99,-350,-2004,-186,-33,19,1,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0
FSR_IMU_L,49369,15:0:47,-114,-350,-2004,-186,-33,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,49404,15:0:47,-98,-375,-2007,248,-8,-20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,49437,15:0:48,-98,-388,-1958,-25,-24,21,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
FSR_IMU_L,49470,15:0:48,-111,-346,-2011,-185,-32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FSR_IMU_L,49505,15:0:48,-105,-368,-2006,255,-7,-17,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0
FSR_IMU_L,49541,15:0:48,-106,-388,-1966,0,-35,19,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
FSR_IMU_L,49575,15:0:48,-106,-348,-2009,-174,-46,36,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
FSR_IMU_L,49608,15:0:48,-108,-364,-2006,238,-10,-14,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,49647,15:0:48,-105,-344,-2009,-178,-37,38,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
FSR_IMU_L,49681,15:0:48,-104,-362,-2013,240,-12,38,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
FSR_IMU_L,49714,15:0:48,-115,-362,-2013,240,-12,-20,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FSR_IMU_L,49748,15:0:48,-115,-393,-1959,-7,-16,19,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0
FSR_IMU_L,49781,15:0:48,-110,-345,-2010,-168,-36,41,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,49820,15:0:48,-116,-401,-1955,35,-12,13,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
FSR_IMU_L,49854,15:0:48,-95,-354,-2003,-180,-22,13,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0
FSR_IMU_L,49887,15:0:48,-99,-354,-2003,-180,-22,46,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
FSR_IMU_L,49922,15:0:48,-122,-351,-2010,153,-11,-1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FSR_IMU_L,49958,15:0:48,-100,-392,-1969,105,-6,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
FSR_IMU_L,49991,15:0:48,-100,-361,-1996,-180,-32,45,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
FSR_IMU_L,50024,15:0:48,-119,-347,-2013,119,-17,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,0
FSR_IMU_L,50063,15:0:48,-87,-363,-1978,-194,-27,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
FSR_IMU_L,50097,15:0:48,-111,-351,-2013,41,-11,47,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
FSR_IMU_L,50130,15:0:48,-122,-351,-2013,41,-11,11,2,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0
FSR_IMU_L,50164,15:0:48,-122,-389,-1971,182,11,-8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FSR_IMU_L,50197,15:0:48,-85,-361,-1981,-205,-22,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,50236,15:0:48,-122,-385,-1971,209,-8,-11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,50270,15:0:48,-96,-368,-1984,-165,-23,-11,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FSR_IMU_L,50303,15:0:48,-114,-368,-1984,-165,-23,44,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
FSR_IMU_L,50336,15:0:48,-114,-357,-2018,56,-12,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FSR_IMU_L,50371,15:0:48,-118,-376,-1970,131,-9,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0
FSR_IMU_L,50404,15:0:48,-96,-359,-1990,-134,-29,36,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
FSR_IMU_L,50443,15:0:49,-110,-378,-1967,92,-14,4,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
FSR_IMU_L,50477,15:0:49,-96,-359,-1995,-123,-32,4,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1
FSR_IMU_L,50510,15:0:49,-115,-359,-1995,-123,-32,34,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,50543,15:0:49,-115,-362,-2007,134,-8,-2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
FSR_IMU_L,50577,15:0:49,-105,-377,-1968,52,-8,14,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
FSR_IMU_L,50616,15:0:49,-99,-363,-2008,154,-11,-6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
FSR_IMU_L,50650,15:0:49,-108,-375,-1969,22,-8,-6,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0
FSR_IMU_L,50683,15:0:49,-105,-375,-1969,22,-8,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FSR_IMU_L,50716,15:0:49,-105,-351,-2000,-98,-22,31,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
FSR_IMU_L,50750,15:0:49,-97,-367,-2005,146,-19,-6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FSR_IMU_L,50789,15:0:49,-106,-360,-2002,-90,-19,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FSR_IMU_L,50823,15:0:49,-89,-357,-2004,98,-14,30,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
FSR_IMU_L,50856,15:0:49,-107,-357,-2004,98,-14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,50889,15:0:49,-107,-374,-1979,42,-17,13,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FSR_IMU_L,50922,15:0:49,-102,-367,-1993,-46,-13,26,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FSR_IMU_L,50961,15:0:49,-105,-372,-1985,14,-14,17,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0
FSR_IMU_L,50996,15:0:49,-98,-363,-1995,-1,-12,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FSR_IMU_L,51029,15:0:49,-97,-363,-1995,-1,-12,20,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
FSR_IMU_L,51062,15:0:49,-97,-365,-1991,48,-14,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,51095,15:0:49,-100,-370,-1987,26,-26,13,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0
FSR_IMU_L,51134,15:0:49,-100,-371,-1992,19,-23,14,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
FSR_IMU_L,51168,15:0:49,-107,-365,-1988,32,-16,14,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
FSR_IMU_L,51202,15:0:49,-103,-365,-1988,32,-16,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,51235,15:0:49,-103,-365,-1989,19,-20,16,1,0,2,0,1,0,0,0,0,2,0,2,0,0,0,1
FSR_IMU_L,51268,15:0:49,-104,-368,-1999,26,-21,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
FSR_IMU_L,51307,15:0:49,-104,-363,-1989,-12,-28,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0
FSR_IMU_L,51341,15:0:49,-101,-362,-2003,53,-21,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,51375,15:0:49,-100,-362,-2003,53,-21,7,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0
FSR_IMU_L,51408,15:0:49,-100,-371,-1991,44,-20,13,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
FSR_IMU_L,51439,15:0:50,-108,-355,-1993,-54,-33,25,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1
FSR_IMU_L,51473,15:0:50,-108,-372,-1998,135,-13,-2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FSR_IMU_L,51509,15:0:50,-96,-375,-1974,3,-23,23,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FSR_IMU_L,51548,15:0:50,-113,-372,-2000,183,-8,-8,1,1,0,0,0,0,1,0,0,1,0,1,1,2,0,1
FSR_IMU_L,51583,15:0:50,-98,-374,-1973,-40,-23,-8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
FSR_IMU_L,51616,15:0:50,-98,-374,-1973,-40,-23,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FSR_IMU_L,51649,15:0:50,-98,-352,-2012,-32,-29,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,51682,15:0:50,-100,-375,-1998,190,-20,-8,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
FSR_IMU_L,51721,15:0:50,-111,-358,-2013,-32,-32,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,51755,15:0:50,-101,-382,-1989,174,-21,23,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FSR_IMU_L,51789,15:0:50,-112,-382,-1989,174,-21,-3,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0
FSR_IMU_L,51822,15:0:50,-112,-365,-1963,-109,-37,38,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1
FSR_IMU_L,51855,15:0:50,-122,-353,-2010,11,-18,18,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
FSR_IMU_L,51889,15:0:50,-110,-387,-1990,167,-17,-8,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
FSR_IMU_L,51928,15:0:50,-113,-344,-2005,-10,-16,20,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1
FSR_IMU_L,51962,15:0:50,-110,-381,-1996,160,4,20,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0
FSR_IMU_L,51996,15:0:50,-106,-381,-1996,160,4,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FSR_IMU_L,52029,15:0:50,-106,-381,-1973,-96,-17,34,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
FSR_IMU_L,52062,15:0:50,-112,-355,-2006,-36,-29,18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
FSR_IMU_L,52101,15:0:50,-101,-382,-1992,-87,-4,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
FSR_IMU_L,52135,15:0:50,-99,-374,-1999,17,-11,35,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
FSR_IMU_L,52168,15:0:50,-137,-374,-1999,17,-11,19,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
FSR_IMU_L,52202,15:0:50,-137,-349,-1971,-6,-13,19,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0
FSR_IMU_L,52235,15:0:50,-113,-392,-1934,139,66,42,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
FSR_IMU_L,52274,15:0:50,-130,-373,-2037,115,59,-1,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0
FSR_IMU_L,52308,15:0:50,-95,-396,-1957,119,-35,-1,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0
FSR_IMU_L,52341,15:0:50,-97,-396,-1957,119,-35,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FSR_IMU_L,52375,15:0:50,-97,-320,-2012,-336,-11,55,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1
FSR_IMU_L,52408,15:0:50,-126,-367,-2039,384,41,-28,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
